Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG01,OUT045,2181.28891358
FDF58,OUT045,2181.28891358
FDZ14,OUT019,2181.28891358
FDP31,OUT049,2181.28891358
FDH45,OUT013,2181.28891358
FDA09,OUT010,2181.28891358
FDW31,OUT035,2181.28891358
FDA57,OUT046,2181.28891358
NCE55,OUT035,2181.28891358
FDC17,OUT019,2181.28891358
FDC59,OUT013,2181.28891358
FDA22,OUT013,2181.28891358
FDK52,OUT035,2181.28891358
NCM26,OUT046,2181.28891358
NCT53,OUT035,2181.28891358
FDW45,OUT018,2181.28891358
NCI18,OUT035,2181.28891358
FDE38,OUT018,2181.28891358
FDF08,OUT019,2181.28891358
FDY58,OUT010,2181.28891358
FDF58,OUT019,2181.28891358
FDX39,OUT017,2181.28891358
FDB44,OUT049,2181.28891358
FDF28,OUT013,2181.28891358
FDE39,OUT013,2181.28891358
FDT37,OUT018,2181.28891358
FDZ45,OUT017,2181.28891358
FDO40,OUT035,2181.28891358
FDM57,OUT027,2181.28891358
DRG36,OUT017,2181.28891358
FDY36,OUT010,2181.28891358
DRL60,OUT027,2181.28891358
FDS25,OUT019,2181.28891358
DRF49,OUT027,2181.28891358
FDP16,OUT045,2181.28891358
FDS60,OUT049,2181.28891358
FDU15,OUT027,2181.28891358
FDK43,OUT046,2181.28891358
FDN25,OUT046,2181.28891358
FDE53,OUT049,2181.28891358
FDB22,OUT013,2181.28891358
FDE39,OUT017,2181.28891358
FDX35,OUT035,2181.28891358
NCG54,OUT049,2181.28891358
FDH27,OUT035,2181.28891358
NCK42,OUT013,2181.28891358
FDS25,OUT049,2181.28891358
FDI10,OUT018,2181.28891358
FDU35,OUT035,2181.28891358
FDI04,OUT017,2181.28891358
DRK23,OUT035,2181.28891358
FDB53,OUT019,2181.28891358
FDY02,OUT049,2181.28891358
FDM60,OUT035,2181.28891358
NCJ31,OUT010,2181.28891358
DRP35,OUT017,2181.28891358
NCQ30,OUT018,2181.28891358
DRL11,OUT010,2181.28891358
FDU01,OUT013,2181.28891358
FDR39,OUT035,2181.28891358
FDO08,OUT046,2181.28891358
FDC02,OUT045,2181.28891358
NCZ29,OUT035,2181.28891358
FDF29,OUT010,2181.28891358
FDZ23,OUT017,2181.28891358
NCU53,OUT018,2181.28891358
NCW30,OUT013,2181.28891358
NCM26,OUT027,2181.28891358
FDV50,OUT027,2181.28891358
FDW15,OUT049,2181.28891358
FDI35,OUT027,2181.28891358
FDO11,OUT017,2181.28891358
FDN48,OUT046,2181.28891358
NCA17,OUT049,2181.28891358
NCN54,OUT013,2181.28891358
FDP22,OUT013,2181.28891358
NCB54,OUT035,2181.28891358
FDD08,OUT045,2181.28891358
DRM48,OUT010,2181.28891358
FDG41,OUT027,2181.28891358
FDE44,OUT027,2181.28891358
FDE26,OUT035,2181.28891358
NCS38,OUT013,2181.28891358
NCJ54,OUT018,2181.28891358
FDI40,OUT019,2181.28891358
FDN45,OUT018,2181.28891358
FDU43,OUT046,2181.28891358
FDI04,OUT010,2181.28891358
NCC07,OUT018,2181.28891358
NCC07,OUT019,2181.28891358
NCD18,OUT045,2181.28891358
FDU55,OUT035,2181.28891358
FDX59,OUT035,2181.28891358
FDR52,OUT049,2181.28891358
NCP17,OUT013,2181.28891358
FDQ32,OUT045,2181.28891358
NCT17,OUT049,2181.28891358
FDO10,OUT049,2181.28891358
FDE32,OUT049,2181.28891358
FDN44,OUT045,2181.28891358
FDH02,OUT035,2181.28891358
FDK60,OUT013,2181.28891358
FDS24,OUT019,2181.28891358
FDL03,OUT010,2181.28891358
FDB46,OUT027,2181.28891358
FDO48,OUT049,2181.28891358
FDZ39,OUT049,2181.28891358
FDT02,OUT027,2181.28891358
FDC50,OUT013,2181.28891358
FDP39,OUT035,2181.28891358
DRG15,OUT018,2181.28891358
FDP10,OUT018,2181.28891358
FDF53,OUT027,2181.28891358
FDN34,OUT045,2181.28891358
FDK02,OUT045,2181.28891358
FDC23,OUT045,2181.28891358
FDJ10,OUT019,2181.28891358
FDE53,OUT035,2181.28891358
FDR25,OUT035,2181.28891358
FDW50,OUT046,2181.28891358
FDS09,OUT049,2181.28891358
FDW49,OUT010,2181.28891358
FDU51,OUT046,2181.28891358
FDF28,OUT018,2181.28891358
NCY30,OUT018,2181.28891358
FDD44,OUT045,2181.28891358
FDX09,OUT017,2181.28891358
NCF30,OUT013,2181.28891358
FDZ50,OUT019,2181.28891358
FDW37,OUT013,2181.28891358
FDD11,OUT049,2181.28891358
DRH39,OUT018,2181.28891358
FDA36,OUT049,2181.28891358
NCG43,OUT049,2181.28891358
FDF02,OUT035,2181.28891358
FDP57,OUT027,2181.28891358
NCE42,OUT017,2181.28891358
NCR38,OUT027,2181.28891358
FDP03,OUT019,2181.28891358
FDO51,OUT035,2181.28891358
NCQ42,OUT046,2181.28891358
NCM41,OUT046,2181.28891358
FDH48,OUT027,2181.28891358
DRF60,OUT046,2181.28891358
FDJ27,OUT035,2181.28891358
FDQ14,OUT013,2181.28891358
FDN27,OUT017,2181.28891358
NCQ02,OUT046,2181.28891358
FDJ33,OUT049,2181.28891358
FDP07,OUT027,2181.28891358
DRE01,OUT049,2181.28891358
FDU36,OUT045,2181.28891358
FDL28,OUT017,2181.28891358
NCX53,OUT046,2181.28891358
FDZ39,OUT013,2181.28891358
NCP42,OUT013,2181.28891358
FDJ14,OUT035,2181.28891358
FDK04,OUT049,2181.28891358
NCC19,OUT017,2181.28891358
FDS09,OUT018,2181.28891358
FDZ02,OUT046,2181.28891358
FDD35,OUT018,2181.28891358
NCY42,OUT017,2181.28891358
FDB05,OUT045,2181.28891358
FDF20,OUT035,2181.28891358
NCO41,OUT018,2181.28891358
FDC40,OUT027,2181.28891358
FDV58,OUT045,2181.28891358
FDZ57,OUT045,2181.28891358
DRM35,OUT046,2181.28891358
DRN36,OUT018,2181.28891358
FDQ13,OUT046,2181.28891358
DRO35,OUT010,2181.28891358
NCD43,OUT035,2181.28891358
FDA51,OUT018,2181.28891358
NCX17,OUT027,2181.28891358
NCZ17,OUT049,2181.28891358
FDR11,OUT027,2181.28891358
FDW34,OUT049,2181.28891358
FDN50,OUT017,2181.28891358
FDS09,OUT046,2181.28891358
FDS48,OUT018,2181.28891358
FDL44,OUT049,2181.28891358
DRF48,OUT018,2181.28891358
FDA14,OUT018,2181.28891358
NCD30,OUT049,2181.28891358
FDI16,OUT017,2181.28891358
NCG06,OUT035,2181.28891358
DRZ24,OUT035,2181.28891358
NCS17,OUT045,2181.28891358
FDB37,OUT045,2181.28891358
FDE10,OUT035,2181.28891358
FDC57,OUT045,2181.28891358
FDM12,OUT018,2181.28891358
FDE24,OUT049,2181.28891358
FDW22,OUT045,2181.28891358
DRD01,OUT027,2181.28891358
NCZ18,OUT027,2181.28891358
FDN49,OUT045,2181.28891358
FDR22,OUT035,2181.28891358
FDV08,OUT019,2181.28891358
FDY39,OUT046,2181.28891358
FDV36,OUT049,2181.28891358
FDO60,OUT045,2181.28891358
FDU04,OUT027,2181.28891358
FDR20,OUT027,2181.28891358
FDW19,OUT019,2181.28891358
FDU40,OUT049,2181.28891358
FDK15,OUT045,2181.28891358
DRF15,OUT035,2181.28891358
FDQ25,OUT017,2181.28891358
FDI48,OUT019,2181.28891358
FDS49,OUT046,2181.28891358
FDV22,OUT046,2181.28891358
NCV42,OUT046,2181.28891358
FDX26,OUT046,2181.28891358
FDI33,OUT018,2181.28891358
FDZ14,OUT049,2181.28891358
FDG10,OUT013,2181.28891358
FDM38,OUT018,2181.28891358
FDG26,OUT027,2181.28891358
FDH46,OUT035,2181.28891358
FDN13,OUT018,2181.28891358
FDU57,OUT035,2181.28891358
NCI06,OUT046,2181.28891358
FDM38,OUT045,2181.28891358
NCG42,OUT010,2181.28891358
FDL39,OUT045,2181.28891358
FDT31,OUT019,2181.28891358
FDV59,OUT013,2181.28891358
FDB49,OUT035,2181.28891358
FDD58,OUT049,2181.28891358
DRN59,OUT046,2181.28891358
FDX48,OUT049,2181.28891358
FDQ11,OUT049,2181.28891358
FDY12,OUT049,2181.28891358
FDQ11,OUT045,2181.28891358
DRI11,OUT017,2181.28891358
FDY32,OUT027,2181.28891358
FDS51,OUT045,2181.28891358
FDR19,OUT010,2181.28891358
DRB13,OUT018,2181.28891358
FDS21,OUT035,2181.28891358
FDQ40,OUT045,2181.28891358
NCE55,OUT013,2181.28891358
FDX43,OUT027,2181.28891358
FDS12,OUT049,2181.28891358
DRK01,OUT027,2181.28891358
FDN25,OUT017,2181.28891358
FDB60,OUT046,2181.28891358
FDQ13,OUT017,2181.28891358
DRK13,OUT045,2181.28891358
DRF25,OUT018,2181.28891358
NCD42,OUT019,2181.28891358
FDW25,OUT045,2181.28891358
NCV29,OUT027,2181.28891358
NCK42,OUT035,2181.28891358
DRJ13,OUT027,2181.28891358
DRD15,OUT017,2181.28891358
FDM27,OUT045,2181.28891358
FDZ50,OUT018,2181.28891358
FDC04,OUT046,2181.28891358
FDF50,OUT049,2181.28891358
FDP15,OUT045,2181.28891358
FDK46,OUT035,2181.28891358
FDZ56,OUT018,2181.28891358
FDY60,OUT049,2181.28891358
FDB10,OUT035,2181.28891358
FDR57,OUT045,2181.28891358
FDU58,OUT049,2181.28891358
FDH02,OUT046,2181.28891358
FDP48,OUT013,2181.28891358
FDI46,OUT035,2181.28891358
FDW56,OUT013,2181.28891358
NCM19,OUT010,2181.28891358
FDS50,OUT027,2181.28891358
FDK24,OUT013,2181.28891358
FDO36,OUT017,2181.28891358
FDK45,OUT027,2181.28891358
NCL05,OUT045,2181.28891358
FDL32,OUT018,2181.28891358
FDA28,OUT049,2181.28891358
FDY36,OUT018,2181.28891358
FDP32,OUT018,2181.28891358
FDL50,OUT046,2181.28891358
DRC24,OUT049,2181.28891358
NCS18,OUT017,2181.28891358
FDD16,OUT017,2181.28891358
NCV18,OUT013,2181.28891358
FDX07,OUT046,2181.28891358
NCZ05,OUT027,2181.28891358
NCI31,OUT013,2181.28891358
FDK14,OUT049,2181.28891358
NCR06,OUT045,2181.28891358
NCF54,OUT049,2181.28891358
DRG23,OUT010,2181.28891358
FDD53,OUT046,2181.28891358
NCM31,OUT027,2181.28891358
FDT16,OUT017,2181.28891358
FDR40,OUT035,2181.28891358
DRG25,OUT017,2181.28891358
FDT10,OUT035,2181.28891358
FDY32,OUT013,2181.28891358
FDN50,OUT035,2181.28891358
FDZ35,OUT019,2181.28891358
NCP54,OUT045,2181.28891358
NCD07,OUT035,2181.28891358
FDS02,OUT018,2181.28891358
DRN59,OUT018,2181.28891358
DRB24,OUT013,2181.28891358
FDP37,OUT027,2181.28891358
DRB01,OUT018,2181.28891358
FDR47,OUT046,2181.28891358
NCM31,OUT010,2181.28891358
NCF06,OUT027,2181.28891358
NCV17,OUT027,2181.28891358
FDS10,OUT049,2181.28891358
FDN52,OUT035,2181.28891358
FDZ48,OUT013,2181.28891358
FDJ48,OUT049,2181.28891358
DRB13,OUT027,2181.28891358
FDV59,OUT017,2181.28891358
FDL32,OUT035,2181.28891358
FDZ12,OUT035,2181.28891358
NCR06,OUT027,2181.28891358
FDP51,OUT017,2181.28891358
FDY22,OUT013,2181.28891358
FDZ38,OUT049,2181.28891358
NCO54,OUT035,2181.28891358
FDR23,OUT035,2181.28891358
FDM38,OUT049,2181.28891358
FDS25,OUT013,2181.28891358
FDZ22,OUT013,2181.28891358
FDZ20,OUT019,2181.28891358
FDD45,OUT010,2181.28891358
FDN03,OUT049,2181.28891358
NCW30,OUT046,2181.28891358
FDY24,OUT027,2181.28891358
FDJ26,OUT019,2181.28891358
FDM15,OUT049,2181.28891358
NCW54,OUT027,2181.28891358
FDA23,OUT045,2181.28891358
FDA39,OUT019,2181.28891358
FDZ12,OUT017,2181.28891358
NCB42,OUT046,2181.28891358
FDL16,OUT046,2181.28891358
FDO24,OUT019,2181.28891358
NCP42,OUT046,2181.28891358
FDR19,OUT018,2181.28891358
DRL01,OUT045,2181.28891358
FDV37,OUT046,2181.28891358
FDI41,OUT010,2181.28891358
FDF58,OUT049,2181.28891358
NCF43,OUT018,2181.28891358
FDN02,OUT049,2181.28891358
NCP41,OUT035,2181.28891358
NCY17,OUT027,2181.28891358
FDL58,OUT027,2181.28891358
NCA30,OUT027,2181.28891358
FDE46,OUT018,2181.28891358
FDY38,OUT035,2181.28891358
NCH29,OUT027,2181.28891358
FDO20,OUT045,2181.28891358
FDP44,OUT018,2181.28891358
FDM02,OUT027,2181.28891358
FDJ14,OUT027,2181.28891358
FDH04,OUT010,2181.28891358
DRK23,OUT046,2181.28891358
NCW05,OUT046,2181.28891358
FDF12,OUT049,2181.28891358
FDL51,OUT019,2181.28891358
FDN03,OUT018,2181.28891358
DRJ37,OUT049,2181.28891358
FDM12,OUT019,2181.28891358
FDA16,OUT045,2181.28891358
NCB07,OUT017,2181.28891358
NCI17,OUT019,2181.28891358
FDR51,OUT046,2181.28891358
FDJ55,OUT045,2181.28891358
NCZ17,OUT013,2181.28891358
FDU25,OUT013,2181.28891358
NCG18,OUT045,2181.28891358
DRM11,OUT017,2181.28891358
FDH16,OUT035,2181.28891358
FDZ04,OUT018,2181.28891358
NCX53,OUT035,2181.28891358
FDX38,OUT027,2181.28891358
FDX09,OUT046,2181.28891358
NCW05,OUT018,2181.28891358
NCS41,OUT017,2181.28891358
FDI26,OUT046,2181.28891358
NCZ41,OUT027,2181.28891358
NCK06,OUT046,2181.28891358
FDX23,OUT027,2181.28891358
NCA42,OUT046,2181.28891358
FDC20,OUT049,2181.28891358
DRC49,OUT018,2181.28891358
FDX01,OUT013,2181.28891358
FDC08,OUT045,2181.28891358
FDC02,OUT017,2181.28891358
FDK10,OUT045,2181.28891358
DRC24,OUT013,2181.28891358
FDW16,OUT019,2181.28891358
NCU06,OUT018,2181.28891358
DRA59,OUT045,2181.28891358
FDR24,OUT019,2181.28891358
DRL35,OUT018,2181.28891358
FDA49,OUT013,2181.28891358
NCC55,OUT046,2181.28891358
DRD24,OUT019,2181.28891358
NCE55,OUT049,2181.28891358
FDT33,OUT045,2181.28891358
NCT53,OUT013,2181.28891358
FDS26,OUT046,2181.28891358
FDL22,OUT018,2181.28891358
FDP44,OUT017,2181.28891358
FDC52,OUT018,2181.28891358
FDI53,OUT010,2181.28891358
FDZ23,OUT046,2181.28891358
NCT18,OUT013,2181.28891358
FDR13,OUT046,2181.28891358
FDB09,OUT010,2181.28891358
FDZ60,OUT013,2181.28891358
FDB11,OUT046,2181.28891358
FDC10,OUT018,2181.28891358
FDW56,OUT035,2181.28891358
FDK14,OUT027,2181.28891358
DRE27,OUT027,2181.28891358
FDA38,OUT017,2181.28891358
FDT11,OUT045,2181.28891358
FDP15,OUT035,2181.28891358
FDV27,OUT035,2181.28891358
FDS36,OUT027,2181.28891358
FDY40,OUT027,2181.28891358
NCF19,OUT049,2181.28891358
FDF53,OUT045,2181.28891358
FDS14,OUT027,2181.28891358
FDE56,OUT046,2181.28891358
FDZ19,OUT035,2181.28891358
FDZ46,OUT013,2181.28891358
FDR16,OUT046,2181.28891358
FDG29,OUT018,2181.28891358
NCE30,OUT017,2181.28891358
FDZ40,OUT046,2181.28891358
FDG58,OUT018,2181.28891358
DRH03,OUT013,2181.28891358
FDZ47,OUT045,2181.28891358
FDV04,OUT018,2181.28891358
FDZ10,OUT018,2181.28891358
FDG46,OUT017,2181.28891358
NCF07,OUT045,2181.28891358
FDY44,OUT035,2181.28891358
FDB21,OUT013,2181.28891358
FDS20,OUT035,2181.28891358
FDS49,OUT049,2181.28891358
FDX55,OUT027,2181.28891358
NCQ02,OUT018,2181.28891358
FDR25,OUT013,2181.28891358
DRG39,OUT045,2181.28891358
FDB46,OUT046,2181.28891358
NCC30,OUT018,2181.28891358
FDE58,OUT035,2181.28891358
FDC05,OUT019,2181.28891358
FDY15,OUT046,2181.28891358
FDG14,OUT046,2181.28891358
FDL08,OUT049,2181.28891358
FDQ47,OUT013,2181.28891358
FDN12,OUT035,2181.28891358
FDW10,OUT013,2181.28891358
FDD02,OUT035,2181.28891358
FDX35,OUT010,2181.28891358
FDT35,OUT046,2181.28891358
DRN47,OUT019,2181.28891358
FDB11,OUT010,2181.28891358
FDN20,OUT045,2181.28891358
FDB59,OUT035,2181.28891358
FDJ58,OUT045,2181.28891358
FDU60,OUT046,2181.28891358
FDS03,OUT049,2181.28891358
FDU40,OUT019,2181.28891358
DRH15,OUT049,2181.28891358
FDD04,OUT027,2181.28891358
FDQ01,OUT046,2181.28891358
FDF28,OUT035,2181.28891358
FDD22,OUT010,2181.28891358
FDY19,OUT046,2181.28891358
FDN33,OUT035,2181.28891358
FDV36,OUT035,2181.28891358
FDW01,OUT010,2181.28891358
FDJ28,OUT049,2181.28891358
FDB17,OUT035,2181.28891358
FDM40,OUT049,2181.28891358
FDV46,OUT045,2181.28891358
FDQ44,OUT049,2181.28891358
NCD42,OUT046,2181.28891358
DRH37,OUT046,2181.28891358
FDR10,OUT018,2181.28891358
NCD06,OUT027,2181.28891358
FDI53,OUT046,2181.28891358
FDG16,OUT035,2181.28891358
DRB25,OUT046,2181.28891358
FDY09,OUT046,2181.28891358
FDX48,OUT045,2181.28891358
FDC03,OUT010,2181.28891358
FDT47,OUT035,2181.28891358
FDW44,OUT027,2181.28891358
FDT24,OUT017,2181.28891358
FDT12,OUT019,2181.28891358
NCS38,OUT035,2181.28891358
FDO39,OUT035,2181.28891358
FDA13,OUT046,2181.28891358
FDO48,OUT035,2181.28891358
DRJ01,OUT017,2181.28891358
FDD53,OUT018,2181.28891358
NCT05,OUT049,2181.28891358
FDQ51,OUT045,2181.28891358
FDU60,OUT013,2181.28891358
FDC59,OUT046,2181.28891358
FDP36,OUT035,2181.28891358
NCM19,OUT017,2181.28891358
FDL16,OUT035,2181.28891358
FDE50,OUT018,2181.28891358
NCR18,OUT013,2181.28891358
NCD30,OUT035,2181.28891358
FDH31,OUT013,2181.28891358
FDD56,OUT019,2181.28891358
FDC47,OUT049,2181.28891358
FDZ21,OUT045,2181.28891358
FDM01,OUT049,2181.28891358
FDF24,OUT013,2181.28891358
FDW23,OUT017,2181.28891358
FDY52,OUT018,2181.28891358
DRH37,OUT027,2181.28891358
DRO47,OUT027,2181.28891358
FDR25,OUT049,2181.28891358
FDQ24,OUT027,2181.28891358
DRJ51,OUT018,2181.28891358
NCU06,OUT035,2181.28891358
NCV18,OUT018,2181.28891358
NCC06,OUT027,2181.28891358
FDZ01,OUT018,2181.28891358
FDT14,OUT017,2181.28891358
FDD11,OUT019,2181.28891358
FDN09,OUT017,2181.28891358
NCO18,OUT010,2181.28891358
FDZ50,OUT045,2181.28891358
FDS44,OUT013,2181.28891358
FDI36,OUT045,2181.28891358
FDA26,OUT010,2181.28891358
NCY53,OUT049,2181.28891358
FDF32,OUT049,2181.28891358
FDF59,OUT010,2181.28891358
FDB20,OUT046,2181.28891358
DRH11,OUT035,2181.28891358
FDT03,OUT049,2181.28891358
NCH06,OUT035,2181.28891358
FDR55,OUT049,2181.28891358
FDI10,OUT035,2181.28891358
FDZ12,OUT045,2181.28891358
FDM12,OUT049,2181.28891358
DRB25,OUT045,2181.28891358
NCS41,OUT013,2181.28891358
NCT53,OUT049,2181.28891358
NCD55,OUT013,2181.28891358
FDY08,OUT049,2181.28891358
NCP55,OUT049,2181.28891358
FDA33,OUT013,2181.28891358
FDQ33,OUT013,2181.28891358
FDE45,OUT027,2181.28891358
FDT26,OUT013,2181.28891358
NCV53,OUT049,2181.28891358
FDK60,OUT027,2181.28891358
NCJ29,OUT046,2181.28891358
FDI15,OUT045,2181.28891358
FDX21,OUT013,2181.28891358
FDV49,OUT019,2181.28891358
DRO59,OUT046,2181.28891358
FDZ14,OUT045,2181.28891358
FDP32,OUT027,2181.28891358
FDC33,OUT017,2181.28891358
FDT14,OUT010,2181.28891358
NCN54,OUT027,2181.28891358
FDR57,OUT027,2181.28891358
DRK12,OUT046,2181.28891358
FDX52,OUT049,2181.28891358
FDX08,OUT010,2181.28891358
FDP10,OUT010,2181.28891358
NCP50,OUT045,2181.28891358
NCL06,OUT013,2181.28891358
FDP25,OUT013,2181.28891358
FDE53,OUT013,2181.28891358
FDL27,OUT017,2181.28891358
FDC35,OUT049,2181.28891358
DRJ47,OUT010,2181.28891358
FDD16,OUT018,2181.28891358
NCN42,OUT049,2181.28891358
FDC38,OUT027,2181.28891358
NCO07,OUT045,2181.28891358
FDQ20,OUT049,2181.28891358
FDI32,OUT046,2181.28891358
FDN20,OUT010,2181.28891358
DRJ51,OUT027,2181.28891358
FDU08,OUT045,2181.28891358
DRN37,OUT019,2181.28891358
FDD05,OUT010,2181.28891358
FDW15,OUT046,2181.28891358
FDI52,OUT046,2181.28891358
DRM11,OUT049,2181.28891358
NCO06,OUT045,2181.28891358
FDU38,OUT049,2181.28891358
FDU59,OUT018,2181.28891358
FDJ10,OUT046,2181.28891358
FDM13,OUT049,2181.28891358
NCJ30,OUT019,2181.28891358
FDM45,OUT018,2181.28891358
FDP36,OUT045,2181.28891358
NCD30,OUT010,2181.28891358
FDN48,OUT017,2181.28891358
FDY32,OUT049,2181.28891358
FDU47,OUT046,2181.28891358
FDF17,OUT019,2181.28891358
FDP34,OUT017,2181.28891358
FDA47,OUT049,2181.28891358
DRD27,OUT027,2181.28891358
FDW38,OUT045,2181.28891358
FDZ15,OUT019,2181.28891358
FDZ03,OUT027,2181.28891358
NCN19,OUT049,2181.28891358
FDG02,OUT035,2181.28891358
FDS31,OUT035,2181.28891358
FDW43,OUT019,2181.28891358
FDZ47,OUT010,2181.28891358
FDO57,OUT017,2181.28891358
NCL07,OUT013,2181.28891358
NCV42,OUT013,2181.28891358
FDP40,OUT017,2181.28891358
FDP48,OUT019,2181.28891358
FDH21,OUT017,2181.28891358
NCP02,OUT049,2181.28891358
FDK24,OUT049,2181.28891358
FDC41,OUT045,2181.28891358
FDF08,OUT017,2181.28891358
FDO49,OUT017,2181.28891358
FDS56,OUT027,2181.28891358
FDX46,OUT018,2181.28891358
FDQ07,OUT013,2181.28891358
FDC32,OUT010,2181.28891358
FDT21,OUT019,2181.28891358
FDG58,OUT045,2181.28891358
FDW14,OUT049,2181.28891358
DRA12,OUT027,2181.28891358
FDV27,OUT013,2181.28891358
DRD25,OUT013,2181.28891358
DRF48,OUT027,2181.28891358
FDX24,OUT017,2181.28891358
DRJ51,OUT046,2181.28891358
FDE45,OUT045,2181.28891358
FDE14,OUT046,2181.28891358
FDG53,OUT045,2181.28891358
FDT08,OUT046,2181.28891358
DRC27,OUT027,2181.28891358
FDG20,OUT035,2181.28891358
FDC21,OUT046,2181.28891358
FDV31,OUT018,2181.28891358
FDB58,OUT045,2181.28891358
FDV23,OUT046,2181.28891358
FDA25,OUT019,2181.28891358
FDC15,OUT046,2181.28891358
FDU47,OUT049,2181.28891358
FDE23,OUT013,2181.28891358
FDS08,OUT013,2181.28891358
FDW03,OUT027,2181.28891358
FDJ60,OUT018,2181.28891358
FDM34,OUT017,2181.28891358
FDW33,OUT013,2181.28891358
FDZ40,OUT013,2181.28891358
FDE33,OUT018,2181.28891358
NCC06,OUT010,2181.28891358
FDU11,OUT046,2181.28891358
FDL44,OUT017,2181.28891358
NCZ29,OUT017,2181.28891358
FDG28,OUT010,2181.28891358
FDL12,OUT018,2181.28891358
FDD52,OUT017,2181.28891358
FDO15,OUT013,2181.28891358
NCN29,OUT027,2181.28891358
FDW36,OUT013,2181.28891358
FDB21,OUT046,2181.28891358
FDZ28,OUT013,2181.28891358
FDY10,OUT035,2181.28891358
DRG39,OUT017,2181.28891358
FDN28,OUT013,2181.28891358
FDV15,OUT035,2181.28891358
DRI13,OUT035,2181.28891358
FDH20,OUT046,2181.28891358
FDY51,OUT013,2181.28891358
FDE16,OUT013,2181.28891358
FDX40,OUT018,2181.28891358
FDC48,OUT018,2181.28891358
FDS14,OUT046,2181.28891358
FDX56,OUT017,2181.28891358
FDI10,OUT046,2181.28891358
FDI14,OUT013,2181.28891358
DRM48,OUT013,2181.28891358
NCH07,OUT027,2181.28891358
FDY26,OUT013,2181.28891358
FDD02,OUT027,2181.28891358
FDM12,OUT046,2181.28891358
DRF01,OUT010,2181.28891358
FDV36,OUT046,2181.28891358
DRI59,OUT013,2181.28891358
FDV03,OUT018,2181.28891358
FDO39,OUT017,2181.28891358
NCB07,OUT018,2181.28891358
FDH38,OUT027,2181.28891358
FDZ13,OUT035,2181.28891358
NCZ30,OUT046,2181.28891358
NCA06,OUT035,2181.28891358
FDB04,OUT049,2181.28891358
FDN50,OUT013,2181.28891358
NCG06,OUT049,2181.28891358
NCY17,OUT018,2181.28891358
FDC23,OUT046,2181.28891358
FDK33,OUT049,2181.28891358
FDR03,OUT049,2181.28891358
FDZ07,OUT045,2181.28891358
FDO38,OUT013,2181.28891358
FDS59,OUT046,2181.28891358
DRM11,OUT019,2181.28891358
FDX52,OUT027,2181.28891358
DRJ35,OUT018,2181.28891358
NCP53,OUT046,2181.28891358
FDW15,OUT019,2181.28891358
DRI47,OUT045,2181.28891358
DRZ11,OUT035,2181.28891358
FDS02,OUT013,2181.28891358
DRD49,OUT018,2181.28891358
FDW38,OUT049,2181.28891358
FDR21,OUT019,2181.28891358
FDE40,OUT013,2181.28891358
FDI02,OUT045,2181.28891358
FDQ04,OUT045,2181.28891358
FDY14,OUT017,2181.28891358
NCT54,OUT046,2181.28891358
DRD25,OUT017,2181.28891358
DRE01,OUT045,2181.28891358
FDJ12,OUT010,2181.28891358
NCZ05,OUT049,2181.28891358
DRB25,OUT019,2181.28891358
NCC31,OUT045,2181.28891358
FDM16,OUT045,2181.28891358
DRG11,OUT049,2181.28891358
FDV24,OUT027,2181.28891358
FDV43,OUT046,2181.28891358
FDG05,OUT018,2181.28891358
FDV23,OUT010,2181.28891358
FDI58,OUT018,2181.28891358
FDQ11,OUT017,2181.28891358
FDC05,OUT027,2181.28891358
FDF40,OUT013,2181.28891358
FDU02,OUT018,2181.28891358
FDT32,OUT013,2181.28891358
NCF06,OUT017,2181.28891358
FDT46,OUT013,2181.28891358
FDR58,OUT010,2181.28891358
FDY04,OUT046,2181.28891358
FDT58,OUT045,2181.28891358
FDE46,OUT049,2181.28891358
DRH11,OUT017,2181.28891358
DRI51,OUT046,2181.28891358
FDC35,OUT017,2181.28891358
FDP45,OUT035,2181.28891358
FDC45,OUT017,2181.28891358
FDU01,OUT045,2181.28891358
FDJ53,OUT010,2181.28891358
FDJ46,OUT017,2181.28891358
FDX07,OUT013,2181.28891358
NCI30,OUT049,2181.28891358
FDE47,OUT027,2181.28891358
FDV48,OUT045,2181.28891358
FDN16,OUT019,2181.28891358
FDM52,OUT013,2181.28891358
FDA32,OUT027,2181.28891358
FDH05,OUT017,2181.28891358
FDW25,OUT010,2181.28891358
FDQ09,OUT046,2181.28891358
NCM17,OUT010,2181.28891358
DRM59,OUT046,2181.28891358
FDV47,OUT027,2181.28891358
DRE15,OUT035,2181.28891358
FDS25,OUT010,2181.28891358
NCZ05,OUT018,2181.28891358
NCV05,OUT019,2181.28891358
DRM37,OUT046,2181.28891358
FDV58,OUT027,2181.28891358
FDN22,OUT027,2181.28891358
NCO06,OUT049,2181.28891358
FDT56,OUT019,2181.28891358
FDM02,OUT013,2181.28891358
FDA09,OUT046,2181.28891358
NCC06,OUT035,2181.28891358
NCL54,OUT049,2181.28891358
NCB55,OUT017,2181.28891358
FDB12,OUT017,2181.28891358
NCA54,OUT049,2181.28891358
NCS38,OUT049,2181.28891358
FDC02,OUT049,2181.28891358
FDK44,OUT019,2181.28891358
FDE16,OUT035,2181.28891358
NCS05,OUT035,2181.28891358
FDZ59,OUT045,2181.28891358
FDI20,OUT017,2181.28891358
FDQ14,OUT046,2181.28891358
FDF53,OUT017,2181.28891358
FDW25,OUT017,2181.28891358
